"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Colombia","COL","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.6419982910156","50.8959999084473","51.2929992675781","51.7919998168945","52.3359985351563","52.8470001220703","53.0620002746582","53.4490013122559","53.5940017700195","53.2709999084473","53.617000579834","53.8969993591309","54.1980018615723","55.193000793457","53.4980010986328","52.5120010375977","51.5019989013672","50.4959983825684","50.9589996337891","54.3819999694824","55.7280006408691","56.5289993286133","57.9739990234375","57.8699989318848","57.8940010070801","58.4780006408691","58.1619987487793","57.8930015563965","57.2159996032715","57.3489990234375","57.4910011291504",
"Comoros","COM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1720008850098","31.2269992828369","31.2320003509521","31.2980003356934","31.4409999847412","31.5480003356934","31.6749992370605","31.7840003967285","31.9300003051758","32.0989990234375","32.2449989318848","32.4150009155273","32.6160011291504","32.8419990539551","33.0870018005371","33.3339996337891","33.5499992370605","33.7929992675781","34.0270004272461","34.273998260498","34.523998260498","34.7330017089844","34.9620018005371","35.1879997253418","35.4379997253418","35.701000213623","35.9179992675781","36.1529998779297","36.4049987792969","36.5810012817383","36.75",
"Cabo Verde","CPV","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3250007629395","42.5639991760254","42.7949981689453","43.0200004577637","43.2439994812012","43.4669990539551","43.6269989013672","43.7690010070801","43.890998840332","43.9949989318848","44.0919990539551","44.2480010986328","44.4099998474121","44.5839996337891","44.7820014953613","45.0169982910156","45.3889999389648","45.7799987792969","46.1790008544922","46.5960006713867","47.048999786377","47.8470001220703","48.7130012512207","49.5989990234375","50.4420013427734","51.201000213623","51.939998626709","52.6209983825684","53.0530014038086","53.3419990539551","53.5999984741211",
"Costa Rica","CRI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.0029983520508","33.8639984130859","33.2270011901855","34.1430015563965","35.1780014038086","36.1839981079102","34.6419982910156","37.7389984130859","40.2029991149902","40.2630004882813","38.6689987182617","42.4659996032715","42.2700004577637","42.5120010375977","41.0130004882813","44.6870002746582","44.5859985351563","45.7200012207031","46.076000213623","46.3810005187988","45.298999786377","45.3530006408691","50.3860015869141","49.9179992675781","49.2970008850098","48.4389991760254","44.8730010986328","45.5690002441406","48.0460014343262","48.1450004577637","48.2070007324219",
"Caribbean small states","CSS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6330404750661","52.214452524913","52.9129616597674","53.5520196333796","53.8986538731612","53.5494550112702","53.386903797928","52.6583837312581","51.8804195204932","51.5482103950879","51.1791049395454","51.0895734874979","51.0253933068439","51.4226482989909","52.0589756522756","52.6581707965547","52.7810773480065","52.5616907298935","52.7285527082174","52.4033646871352","52.3101548424332","52.3014700346851","52.6490820606903","53.428957845483","53.4555940562016","53.4079474144056","54.4048648018319","54.8058458338062","54.4124278860775","54.4843713639151","54.5265721352114",
"Cuba","CUB","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0379981994629","36.9010009765625","36.8800010681152","36.9259986877441","36.9599990844727","36.9020004272461","36.5550003051758","36.4150009155273","36.5139999389648","36.3339996337891","36.3390007019043","36.2369995117188","36.3370018005371","36.6559982299805","36.9179992675781","38.2509994506836","39.5330009460449","40.9329986572266","41.423999786377","42.4269981384277","42.0260009765625","42.1269989013672","41.9650001525879","41.7779998779297","41.5410003662109","41.5499992370605","41.3930015563965","41.0589981079102","40.8600006103516","40.7000007629395","40.5120010375977",
"Curacao","CUW","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1339988708496","46.5989990234375","47.3199996948242","46.5929985046387","48.0940017700195","47.125","47.4879989624023","49.1730003356934","48.8730010986328","48.8279991149902","49.6389999389648","52.0900001525879","52.6030006408691","53.8450012207031","53.8680000305176","53.2019996643066","54.0940017700195","55.2179985046387","55.5839996337891","56.5050010681152","57.6269989013672","56.8079986572266","56.1809997558594","56.2700004577637","57.8190002441406","57.882999420166","56.9949989318848","57.257999420166","57.8709983825684","57.8349990844727","57.7569999694824",
"Czech Republic","CZE","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0250015258789","52.1469993591309","52.2229995727539","52.3129997253418","52.5639991760254","52.2799987792969","51.7159996032715","51.5009994506836","51.6419982910156","51.9889984130859","51.6310005187988","51.2350006103516","50.9329986572266","51.048999786377","50.6399993896484","50.7729988098145","50.625","49.8860015869141","49.3489990234375","49.507999420166","49.2309989929199","49.4300003051758","50.0660018920898","50.9869995117188","50.9679985046387","51.4220008850098","52.0690002441406","52.5480003356934","53.0509986877441","52.9389991760254","52.8160018920898",
"Germany","DEU","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2130012512207","47.9550018310547","47.7970008850098","47.3139991760254","47.8800010681152","47.8370018005371","47.8409996032715","48.2960014343262","48.5120010375977","49.048999786377","49.0400009155273","49.3370018005371","49.6059989929199","49.9630012512207","49.7879981994629","50.681999206543","51.4700012207031","51.9959983825684","52.1129989624023","52.5149993896484","52.7709999084473","53.6160011291504","53.6240005493164","54.1759986877441","54.318000793457","54.3429985046387","54.7109985351563","54.9889984130859","55.2299995422363","55.2750015258789","55.2949981689453",
"Djibouti","DJI","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5909996032715","45.5169982910156","45.5660018920898","45.7190017700195","45.8320007324219","45.9220008850098","46.0919990539551","46.2120018005371","46.3110008239746","46.4259986877441","46.6080017089844","46.6710014343262","46.7630004882813","46.8790016174316","47.0019989013672","47.1360015869141","47.4970016479492","47.9339981079102","48.4459991455078","49.0330009460449","49.5970001220703","49.8219985961914","50.0050010681152","50.1399993896484","50.2639999389648","50.4070014953613","50.439998626709","50.5309982299805","50.6559982299805","50.7099990844727","50.7799987792969",
"Dominica","DMA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0460014343262","61.4360008239746","61.5909996032715","61.0289993286133","57.9140014648438","57.951000213623","58.2200012207031","58.7019996643066","59.4199981689453","60.0009994506836","60.0499992370605","59.8050003051758","60.2830009460449","59.6110000610352","60.375","60.4990005493164","61.1570014953613","60.8380012512207","61.0550003051758","60.609001159668","59.798999786377","59.6300010681152","59.1069984436035","58.5859985351563","58.0099983215332","57.7080001831055","59.3160018920898","58.109001159668","58.310001373291","58.2480010986328","58.1570014953613",
"Dominican Republic","DOM","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.5320014953613","35.4129981994629","36.4589996337891","37.0750007629395","37.1469993591309","37.5909996032715","38.0820007324219","38.9220008850098","39.5299987792969","40.0530014038086","40.4300003051758","39.5089988708496","41.1230010986328","39.9609985351563","39.4690017700195","40.2210006713867","41.6110000610352","40.9150009155273","42.6100006103516","39.6619987487793","42.4269981384277","44.7680015563965","45.7750015258789","46.2039985656738","46.765998840332","49.6069984436035","50.3849983215332","50.632999420166","51.2449989318848","51.4300003051758","51.5999984741211",
"Algeria","DZA","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6730003356934","11.6730003356934","11.6979999542236","11.710000038147","11.7379999160767","11.8109998703003","11.8719997406006","11.8179998397827","11.8030004501343","11.8280000686646","11.8959999084473","12.0089998245239","12.1639995574951","12.3559999465942","12.5830001831055","12.8420000076294","13.1300001144409","13.451000213623","13.8050003051758","14.1960000991821","14.3680000305176","15.2279996871948","16.1459999084473","16.871000289917","15.331000328064","15.1859998703003","15.0310001373291","14.8240003585815","14.585000038147","14.5909996032715","14.5559997558594",
"East Asia & Pacific (excluding high income)","EAP","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.510436467152","68.5942650963303","68.6807718997783","68.5802071521035","68.4529901444722","68.3418258234869","68.2244497565272","68.0483832244916","67.8427295983496","67.6083749491336","67.317547855925","66.4905450249727","65.6013725285373","64.8988800278226","64.1665391052689","63.5101831475707","62.9704912019012","62.9979187070616","62.6712979071767","62.3169278262406","61.9322076324047","61.8958446741783","61.6982480634203","61.3313748402122","61.0762730460615","60.7331883863168","60.3294673141128","59.9103238294415","59.6503696151387","59.2172975693167","58.7789186890336",
